0x3083,"ゃ",0.1050625,0.085175,0.10335,0.117175,0.11455,
0x3084,"や",0.1487375,0.08655,0.1081,0.203875,0.196425,
0x3085,"ゅ",0.13316875,0.15435,0.15415,0.094725,0.12945,
0x3086,"ゆ",0.19236875,0.165225,0.175075,0.18765,0.241525,
0x3087,"ょ",0.0988125,0.105175,0.170025,0.04295,0.0771,
0x3088,"よ",0.13988125,0.13705,0.22665,0.077725,0.1181,
0x3089,"ら",0.13711875,0.153875,0.132225,0.1504,0.111975,
0x308A,"り",0.1280375,0.11325,0.066475,0.1918,0.140625,
0x308B,"る",0.17323125,0.19385,0.162175,0.166225,0.170675,
0x308C,"れ",0.16734375,0.161225,0.1563,0.22125,0.1306,
0x308D,"ろ",0.147375,0.149925,0.12635,0.1538,0.159425,
0x308E,"ゎ",0.118125,0.127775,0.16135,0.116225,0.06715,
0x308F,"わ",0.16835625,0.149225,0.1735,0.2208,0.1299,
0x3090,"ゐ",0.1924625,0.22405,0.203825,0.181575,0.1604,
0x3091,"ゑ",0.18923125,0.1841,0.205525,0.2034,0.1639,
0x3092,"を",0.177225,0.1445,0.148525,0.2479,0.167975,
0x3093,"ん",0.12935,0.208675,0.1249,0.173275,0.01055,
0x3094,"ゔ",0.13730625,0.11975,0.049575,0.15815,0.22175,
0x3095,"ゕ",0.10930625,0.12405,0.125575,0.1223,0.0653,
0x3096,"ゖ",0.105725,0.097425,0.122325,0.084975,0.118175,
