0xB0,"°",0.03846875,0,0,0.076425,0.07745,
0xB1,"±",0.1024125,0.2068,0.1458,0.012025,0.045025,
0xB2,"²",0.0666375,0.039,0.040775,0.09075,0.096025,
0xB3,"³",0.0626625,0.0282,0.031275,0.0721,0.119075,
0xB4,"´",0.01171875,0,0,0.027075,0.0198,
0xB5,"µ",0.12338125,0.140475,0.230975,0.061325,0.06075,
0xB6,"¶",0.20584375,0.15,0.171675,0.35395,0.14775,
0xB7,"·",0.01173125,0.0117,0.0131,0.0117,0.010425,
0xB8,"¸",0.0124875,0.0334,0.01655,0,0,
0xB9,"¹",0.03833125,0.01625,0.0039,0.045675,0.0875,
0xBA,"º",0.05218125,0,0,0.102575,0.10615,
0xBB,"»",0.04834375,0.0743,0.0742,0.02245,0.022425,
0xBC,"¼",0.14108125,0.21875,0.1008,0.1303,0.114475,
0xBD,"½",0.1496625,0.211,0.1104,0.150625,0.126625,
0xBE,"¾",0.16635625,0.22765,0.132675,0.189375,0.115725,
0xBF,"¿",0.07819375,0.102225,0.17255,0.015,0.023,
0xC0,"À",0.15681875,0.1782,0.169375,0.133575,0.146125,
0xC1,"Á",0.15683125,0.1782,0.169375,0.1402,0.13955,
0xC2,"Â",0.1622875,0.1782,0.169375,0.1441,0.157475,
0xC3,"Ã",0.16334375,0.1782,0.169375,0.142375,0.163425,
0xC4,"Ä",0.16188125,0.1782,0.169375,0.143625,0.156325,
0xC5,"Å",0.1610875,0.1782,0.169375,0.140375,0.1564,
0xC6,"Æ",0.2550625,0.22535,0.27055,0.226475,0.297875,
0xC7,"Ç",0.1661125,0.167925,0.19255,0.1789,0.125075,
0xC8,"È",0.17639375,0.10975,0.18965,0.236425,0.16975,
0xC9,"É",0.17641875,0.10975,0.18965,0.242775,0.1635,
0xCA,"Ê",0.1818625,0.10975,0.18965,0.25095,0.1771,
0xCB,"Ë",0.18145625,0.10975,0.18965,0.2506,0.175825,
0xCC,"Ì",0.073075,0.06555,0.06555,0.08115,0.08005,
0xCD,"Í",0.0732875,0.0759,0.0552,0.0761,0.08595,
0xCE,"Î",0.0781625,0.0759,0.0552,0.079625,0.101925,
0xCF,"Ï",0.078575,0.0759,0.0552,0.0808,0.1024,
0xD0,"Ð",0.204175,0.16175,0.199575,0.27405,0.181325,
0xD1,"Ñ",0.20186875,0.2342,0.129525,0.272225,0.171525,
0xD2,"Ò",0.1901875,0.176025,0.183075,0.1973,0.20435,
0xD3,"Ó",0.19021875,0.176025,0.183075,0.205475,0.1963,
0xD4,"Ô",0.19423125,0.176025,0.183075,0.2072,0.210625,
0xD5,"Õ",0.19256875,0.176025,0.183075,0.20095,0.210225,
0xD6,"Ö",0.1933125,0.176025,0.183075,0.2056,0.20855,
0xD7,"×",0.08926875,0.12735,0.11965,0.05445,0.055625,
0xD8,"Ø",0.2179375,0.175225,0.2431,0.195575,0.25785,
0xD9,"Ù",0.16005,0.1684,0.166325,0.152725,0.15275,
0xDA,"Ú",0.16006875,0.1684,0.166325,0.160025,0.145525,
0xDB,"Û",0.16551875,0.1684,0.166325,0.165475,0.161875,
0xDC,"Ü",0.1651125,0.1684,0.166325,0.165,0.160725,
0xDD,"Ý",0.1158375,0.079475,0.059175,0.16705,0.15765,
0xDE,"Þ",0.151475,0.091275,0.188,0.1937,0.132925,
0xDF,"ß",0.15139375,0.151925,0.12845,0.15565,0.16955,
0xE0,"à",0.14034375,0.1928,0.16485,0.11215,0.091575,
0xE1,"á",0.14035625,0.1928,0.16485,0.099975,0.1038,
0xE2,"â",0.1485375,0.1928,0.16485,0.1136,0.1229,
0xE3,"ã",0.14976875,0.1928,0.16485,0.11525,0.126175,
0xE4,"ä",0.1463875,0.1928,0.16485,0.11005,0.11785,
0xE5,"å",0.1479,0.1928,0.16485,0.11185,0.1221,
0xE6,"æ",0.2154625,0.270675,0.296925,0.14785,0.1464,
0xE7,"ç",0.11144375,0.1149,0.165075,0.078675,0.087125,
0xE8,"è",0.137875,0.1551,0.1873,0.116925,0.092175,
0xE9,"é",0.13788125,0.1551,0.1873,0.104525,0.1046,
0xEA,"ê",0.14604375,0.1551,0.1873,0.118625,0.12315,
0xEB,"ë",0.1439125,0.1551,0.1873,0.1155,0.11775,
0xEC,"ì",0.05720625,0.05865,0.0621,0.066625,0.04145,
0xED,"í",0.0572,0.05865,0.0621,0.054025,0.054025,
0xEE,"î",0.0653875,0.05865,0.0621,0.06995,0.07085,
0xEF,"ï",0.06325,0.05865,0.0621,0.0675,0.06475,
0xF0,"ð",0.152175,0.1438,0.15185,0.15425,0.1588,
0xF1,"ñ",0.1281,0.12075,0.1178,0.13545,0.1384,
0xF2,"ò",0.1267625,0.14295,0.148375,0.12345,0.092275,
0xF3,"ó",0.12675625,0.14295,0.148375,0.1116,0.1041,
0xF4,"ô",0.1349375,0.14295,0.148375,0.12425,0.124175,
0xF5,"õ",0.136225,0.14295,0.148375,0.1263,0.127275,
0xF6,"ö",0.1328,0.14295,0.148375,0.12085,0.119025,
0xF7,"÷",0.06165,0.1203,0.0833,0.01075,0.03225,
0xF8,"ø",0.13346875,0.157,0.1868,0.0864,0.103675,
0xF9,"ù",0.11954375,0.15715,0.1499,0.098925,0.0722,
0xFA,"ú",0.11951875,0.15715,0.1499,0.08865,0.082375,
0xFB,"û",0.1277,0.15715,0.1499,0.101425,0.102325,
0xFC,"ü",0.125575,0.15715,0.1499,0.098125,0.097125,
0xFD,"ý",0.114975,0.1199,0.1626,0.08235,0.09505,
0xFE,"þ",0.151275,0.147175,0.20985,0.16115,0.086925,
0xFF,"ÿ",0.1211875,0.1199,0.1626,0.102575,0.099675,
